Country,Year,Latitude,Longitude,Continent,iso_alpha,OilConsumption,GasConsumption,CoalConsumption,TotalConsumption
China Hong Kong SAR,2007,22.32789401,114.1798757,Asia Pacific,HKG,0.688570807,0.092679449,0.313193,304012015555.555
India,2007,20.593684,78.96288,Asia Pacific,IND,5.842442086,1.39716939,10.04955882,4802547304444.43
Indonesia,2007,-0.789275,113.921327,Asia Pacific,IDN,2.67545719,1.247113494,1.516193148,1510767731111.11
Japan,2007,36.204824,138.252924,Asia Pacific,JPN,10.07631059,3.434042307,4.95865306,5130279432499.99
Malaysia,2007,4.210484,101.975766,Asia Pacific,MYS,1.350719605,1.454452452,0.37015848,882036260277.775
New Zealand,2007,-40.900557,174.885971,Asia Pacific,NZL,0.311725961,0.151748332,0.070995569,148463850555.555
Pakistan,2007,30.375321,69.345116,Asia Pacific,PAK,0.81833641,1.216809191,0.227319352,628462486944.443
Philippines,2007,12.879721,121.774017,Asia Pacific,PHL,0.59946069,0.12709659,0.2260872,264623466666.666
Singapore,2007,1.352083,103.819836,Asia Pacific,SGP,2.03653608,0.293387768,0.000339131,647295271944.443
South Korea,2007,36.61375976,127.7174212,Asia Pacific,KOR,4.531736548,1.306143436,2.497551804,2315397718888.88
Sri Lanka,2007,7.873054,80.771797,Asia Pacific,LKA,0.188993268,0,0.001789932,52995333333.3332
Taiwan,2007,23.69781,120.960515,Asia Pacific,TWN,2.190467534,0.422816476,1.662056602,1187594614444.44
Thailand,2007,15.870032,100.992541,Asia Pacific,THA,1.988695797,1.26619363,0.581861621,1065764180000
Vietnam,2007,14.058324,108.277199,Asia Pacific,VNM,0.578942626,0.2459592,0.262513374,302059777777.777
Other Asia Pacific,2007,0,0,Asia Pacific,,0.523395358,0.230881453,0.778309118,425718313611.11
Other S. & Cent. America,2007,0,0,S. & Cent. America,,0,0,0,0
Syria,2007,34.802075,38.996815,Middle East,SYR,0,0,0,0
Yemen,2007,15.81904194,-47.76828626,Middle East,YEM,0,0,0,0
Angola,2007,-11.202692,17.873887,Africa,AGO,0,0,0,0
Chad,2007,15.454166,18.732207,Africa,TCD,0,0,0,0
Republic of Congo,2007,-0.88990186,15.06711965,Africa,COD,0,0,0,0
Equatorial Guinea,2007,1.650801,10.267895,Africa,GNQ,0,0,0,0
Gabon,2007,-0.803689,11.609444,Africa,GAB,0,0,0,0
Libya,2007,26.3351,17.228331,Africa,LBY,0,0,0,0
Nigeria,2007,9.081999,8.675277,Africa,NGA,0,0,0,0
South Sudan,2007,7.621050216,29.41666103,Africa,SSD,0,0,0,0
Sudan,2007,12.862807,30.217636,Africa,SDN,0,0,0,0
Tunisia,2007,33.886917,9.537499,Africa,TUN,0,0,0,0
Other Africa,2007,0,0,Africa,,0,0,0,0
Brunei,2007,4.495153165,114.626025,Asia Pacific,BRN,0,0,0,0
Bolivia,2007,-16.290154,-63.588653,S. & Cent. America,BOL,0,0,0,0
Bahrain,2007,25.930414,50.637772,Middle East,BHR,0,0,0,0
Myanmar,2007,16.871311,96.199379,Asia Pacific,MMR,0,0,0,0
Papua New Guinea,2007,-6.662413673,143.7729533,Asia Pacific,PNG,0,0,0,0
Republic of Congo ,2007,0,0,Africa,COD,0,0,0,0
Serbia,2007,44.016521,21.005859,Europe,SRB,0,0,0,0
Zimbabwe,2007,-19.015438,29.154857,Africa,ZWE,0,0,0,0
Mongolia,2007,46.862496,103.846656,Asia Pacific,MNG,0,0,0,0
Canada,2008,56.130366,-106.346771,North America,CAN,4.485861536,3.3553161,1.206829,2513335176666.66
Mexico,2008,23.634501,-102.552784,North America,MEX,4.027655405,2.159876822,0.423163079,1836304251666.66
US,2008,37.09024,-95.712891,North America,USA,36.98530259,22.6400824,22.43899661,22795661555555.5
Argentina,2008,-38.416097,-63.616672,S. & Cent. America,ARG,1.141385952,1.5547941,0.063057847,766454971944.442
Brazil,2008,-14.235004,-51.92528,S. & Cent. America,BRA,4.200030316,0.923791877,0.57647648,1583416298055.55
Chile,2008,-35.675147,-71.542969,S. & Cent. America,CHL,0.803095816,0.099545357,0.182943074,301551179722.221
Colombia,2008,4.570868,-74.297333,S. & Cent. America,COL,0.491566625,0.26190412,0.185911561,260939529444.444
Ecuador,2008,-1.831239,-78.183406,S. & Cent. America,ECU,0.380160317,0.017956494,0,110588003055.555
Peru,2008,-9.189967,-75.015152,S. & Cent. America,PER,0.348602248,0.117698045,0.038645,140262581388.888
Trinidad & Tobago,2008,10.691803,-61.222503,S. & Cent. America,TTO,0.095848497,0.689691718,0,218205615277.777
Venezuela,2008,6.42375,-66.58973,S. & Cent. America,VEN,1.403434515,1.256384056,0.005898866,740477065833.331
Central America,2008,0,0,S. & Cent. America,,0.729255468,0,0.019025927,207855943055.555
Other Caribbean,2008,0,0,S. & Cent. America,,1.460157647,0.090313908,0.084151886,454062066944.443
Other South America,2008,0,0,S. & Cent. America,,0.328850934,0.079888289,0.000189682,113591362500
Austria,2008,47.516231,14.550072,Europe,AUT,0.551556886,0.326467975,0.159539072,288212203611.11
Belgium,2008,50.503887,4.469936,Europe,BEL,1.48262904,0.6264522,0.191937817,639171960277.776
Bulgaria,2008,42.733883,25.48583,Europe,BGR,0.212519919,0.1221165,0.315593364,180619384166.666
Croatia,2008,45.1,15.2,Europe,HRV,0.190384384,0.1089734,0.029688724,91401807777.7775
Cyprus,2008,35.08620251,-33.15948469,Europe,CYP,0.127376688,0,0.000938488,35643104444.4443
Czech Republic,2008,49.817492,15.472962,Europe,CZE,0.422034702,0.3003417,0.824578579,429709716944.443
Denmark,2008,56.26392,9.501785,Europe,DNK,0.394508702,0.171777958,0.171558124,204956884444.444
Estonia,2008,58.69807177,-25.8872705,Europe,EST,0.064043901,0.0322596,0.140793627,65860313333.3331
Finland,2008,61.92411,25.748151,Europe,FIN,0.431134397,0.15077,0.223357,223683721388.888
France,2008,46.227638,2.213749,Europe,FRA,3.806793611,1.6699122,0.505472364,1661716159722.22
Germany,2008,51.165691,10.451526,Europe,DEU,5.036649643,3.222022691,3.354509632,3225883879444.44
Greece,2008,39.074208,21.824312,Europe,GRC,0.909257408,0.145896489,0.349089313,390067558333.332
Hungary,2008,47.162494,19.503304,Europe,HUN,0.319027282,0.442161,0.127058118,246735111111.11
Iceland,2008,64.963051,-19.020835,Europe,ISL,0.034304204,0,0.004,10640056666.6666
Ireland,2008,53.41291,-8.24389,Europe,IRL,0.385706936,0.187945452,0.095542776,185887545555.555
Italy,2008,41.87194,12.56738,Europe,ITA,3.407801896,2.910654568,0.661323273,1938827704722.22
Latvia,2008,56.98600629,-25.98243782,Europe,LVA,0.072678198,0.056727876,0.004446382,37181237777.7777
Lithuania,2008,55.56514803,-23.92632337,Europe,LTU,0.127222586,0.108689328,0.008863456,67993158333.3331
Luxembourg,2008,49.61682412,6.124983395,Europe,LUX,0.125457519,0.04577103,0.003135913,48434572777.7776
Netherlands,2008,52.132633,5.291266,Europe,NLD,1.997555399,1.454,0.333,1051265388611.11
North Macedonia,2008,42.12066355,-21.42254912,Europe,MKD,0.039198722,0.004066388,0.062416354,29355962222.2221
Norway,2008,60.472024,8.468946,Europe,NOR,0.424348058,0.15478197,0.029394484,169034586666.666
Poland,2008,51.919438,19.145136,Europe,POL,1.11482613,0.563171,2.311857,1108292813888.89
Portugal,2008,39.399872,-8.224454,Europe,PRT,0.59770901,0.172884463,0.105340767,243315066666.666
Romania,2008,45.943161,24.96676,Europe,ROU,0.436411295,0.5090922,0.395594152,372527124166.666
Slovakia,2008,48.17856255,-17.37553815,Europe,SVK,0.166105697,0.2163033,0.16471876,151979932500
Slovenia,2008,46.151241,14.995463,Europe,SVN,0.130955465,0.03677031,0.063457485,64217572222.222
Spain,2008,40.463667,-3.74922,Europe,ESP,3.222595887,1.461318239,0.565385472,1458138777222.22
Sweden,2008,60.128161,18.643501,Europe,SWE,0.682055261,0.0309969,0.118610076,231017288055.555
Switzerland,2008,46.818188,8.227512,Europe,CHE,0.52610713,0.11753,0.00656,180610313888.888
Turkey,2008,38.963745,35.243322,Europe,TUR,1.383200898,1.27073655,1.239125328,1081406326666.66
Ukraine,2008,49.03256983,-31.17505696,Europe,UKR,0.62242117,2.258893805,1.749998664,1286476010833.33
United Kingdom,2008,55.378051,-3.435973,Europe,GBR,3.416920721,3.521970946,1.491133207,2341673576111.1
Other Europe,2008,0,0,Europe,,0.674664201,0.131063879,0.571471252,382555369999.999
Azerbaijan,2008,40.37218247,-47.99440631,CIS,AZE,0.155000506,0.361244696,0.0001548,143444445000
Belarus,2008,53.22505931,-28.06449163,CIS,BLR,0.336259074,0.717892248,0.027117554,300352465555.555
Kazakhstan,2008,47.97919679,-67.16447093,CIS,KAZ,0.499232912,0.326407765,1.414622168,622295234722.22
Russian Federation,2008,61.87817188,-94.65763783,CIS,RUS,5.779896168,15.2189177,4.216874379,7004357846388.87
Turkmenistan,2008,39.06564821,-59.08747704,CIS,TKM,0.227238454,0.28413,0,142046792777.777
USSR,2008,0,0,CIS,,0,0,0,0
Uzbekistan,2008,42.04885918,-64.06189671,CIS,UZB,0.21671599,1.5887025,0.041872935,513136506944.443
Other CIS,2008,0,0,CIS,,0.123441705,0.213663078,0.042308184,105392490833.333
Iran,2008,32.427908,53.688046,Middle East,IRN,3.706941261,4.528321756,0.049103753,2301212991666.66
Iraq,2008,33.223191,43.679291,Middle East,IRQ,0.957886098,0.2324745,0,330655721666.666
Israel,2008,31.046051,34.851612,Middle East,ISR,0.51601581,0.1299519,0.330731259,271305269166.666
Kuwait,2008,29.31166,47.481766,Middle East,KWT,0.781442511,0.43434,2.81E-05,337725169722.221
Oman,2008,21.512583,55.923255,Middle East,OMN,0.252565958,0.481694764,5.02E-05,203975256111.111
Qatar,2008,25.3182235,-51.20661467,Middle East,QAT,0.273974099,0.745120023,0,283081700555.555
Saudi Arabia,2008,23.885942,45.079162,Middle East,SAU,4.790101536,2.751048,0.00268711,2095510179444.44
United Arab Emirates,2008,23.7479278,-54.10908829,Middle East,ARE,1.276321385,2.086996158,0.014370605,938246707777.775
Other Middle East,2008,0,0,Middle East,,1.661814379,0.745995115,0.007046018,670793197777.776
Algeria,2008,28.033886,1.659626,Africa,DZA,0.611697227,0.87855075,0.031694076,422761681388.888
Egypt,2008,26.820553,30.802498,Africa,EGY,1.344417939,1.415106,0.029153651,774632663888.887
Morocco,2008,31.791702,-7.09262,Africa,MAR,0.460020518,0.021162736,0.15341775,176278056666.666
South Africa,2008,-30.559482,22.937506,Africa,ZAF,1.059209157,0.141189133,3.90780914,1418946508333.33
Eastern Africa,2008,0,0,Africa,,0.816307232,0.022157493,0.074154306,253505286388.888
Middle Africa,2008,0,0,Africa,,0.334090932,0.0743013,7760356.196,2155654612331170000
Western Africa,2008,0,0,Africa,,1.031220716,0.420527159,0.00832154,405574837499.999
Other Northern Africa,2008,0,0,Africa,,0.752526569,0.395378991,0,318862655555.555
Other Southern Africa,2008,0,0,Africa,,0.091382708,0,0.041583851,36935155277.7777
Australia,2008,-25.274398,133.775136,Asia Pacific,AUS,1.808809845,1.027258486,2.437994799,1465017536111.11
Bangladesh,2008,23.684994,90.356331,Asia Pacific,BGD,0.162981474,0.589551125,0.039225835,219932898333.333
China,2008,35.86166,104.195397,Asia Pacific,CHN,16.08886888,2.949584612,67.37731425,24004379928333.3
China Hong Kong SAR,2008,22.32789401,114.1798757,Asia Pacific,HKG,0.624054561,0.107211109,0.286998,282851019444.444
India,2008,20.593684,78.96288,Asia Pacific,IND,6.136988343,1.439555976,10.87446069,5125279169166.65
Indonesia,2008,-0.789275,113.921327,Asia Pacific,IDN,2.675538232,1.429008682,1.31894872,1506526565000
Japan,2008,36.204824,138.252924,Asia Pacific,JPN,9.702475511,3.567581808,5.093211183,5100907917222.21
Malaysia,2008,4.210484,101.975766,Asia Pacific,MYS,1.295527591,1.567789128,0.40927888,909054333055.553
New Zealand,2008,-40.900557,174.885971,Asia Pacific,NZL,0.31590648,0.140562699,0.088100537,151269365555.555
Pakistan,2008,30.375321,69.345116,Asia Pacific,PAK,0.830554665,1.245873995,0.250739801,646435683611.109
Philippines,2008,12.879721,121.774017,Asia Pacific,PHL,0.573655139,0.133794463,0.2658618,270364278333.333
Singapore,2008,1.352083,103.819836,Asia Pacific,SGP,2.165227586,0.313713308,0.000205153,688651679722.22
South Korea,2008,36.61375976,127.7174212,Asia Pacific,KOR,4.317810887,1.344126085,2.767466426,2341500943888.88
Sri Lanka,2008,7.873054,80.771797,Asia Pacific,LKA,0.171746423,0,0.002413217,48377677777.7776
Taiwan,2008,23.69781,120.960515,Asia Pacific,TWN,2.066882673,0.459574517,1.591617144,1143909537222.22
Thailand,2008,15.870032,100.992541,Asia Pacific,THA,1.924264454,1.329902123,0.627513616,1078244498055.55
Vietnam,2008,14.058324,108.277199,Asia Pacific,VNM,0.612267896,0.26051526,0.497741302,380701238333.332
Other Asia Pacific,2008,0,0,Asia Pacific,,0.509189479,0.228474976,0.856532543,442832499444.443
Other S. & Cent. America,2008,0,0,S. & Cent. America,,0,0,0,0
Syria,2008,34.802075,38.996815,Middle East,SYR,0,0,0,0
Yemen,2008,15.81904194,-47.76828626,Middle East,YEM,0,0,0,0
Angola,2008,-11.202692,17.873887,Africa,AGO,0,0,0,0
Chad,2008,15.454166,18.732207,Africa,TCD,0,0,0,0
Republic of Congo,2008,-0.88990186,15.06711965,Africa,COD,0,0,0,0
Equatorial Guinea,2008,1.650801,10.267895,Africa,GNQ,0,0,0,0
Gabon,2008,-0.803689,11.609444,Africa,GAB,0,0,0,0
Libya,2008,26.3351,17.228331,Africa,LBY,0,0,0,0
Nigeria,2008,9.081999,8.675277,Africa,NGA,0,0,0,0
South Sudan,2008,7.621050216,29.41666103,Africa,SSD,0,0,0,0
