Country,Year,Latitude,Longitude,Continent,iso_alpha,OilConsumption,GasConsumption,CoalConsumption,TotalConsumption,Usage
South Africa,1995,-30.559482,22.937506,Africa,ZAF,0.868538435,0.046480978,2.986968024,1.08389E+12,3.901987437
Australia,1995,-25.274398,133.775136,Asia Pacific,AUS,1.539999004,0.696296492,1.743,1.10536E+12,3.979295496
Bangladesh,1995,23.684994,90.356331,Asia Pacific,BGD,0.125472549,0.242724025,0.013434478,1.06009E+11,0.381631052
China,1995,35.86166,104.195397,Asia Pacific,CHN,6.840611304,0.643663717,27.85266192,9.81582E+12,35.33693694
China Hong Kong SAR,1995,22.32789401,114.1798757,Asia Pacific,HKG,0.414811558,0.00109421,0.234544536,1.80681E+11,0.650450304
India,1995,20.593684,78.96288,Asia Pacific,IND,3.244866145,0.650801844,5.87380825,2.71374E+12,9.769476239
Indonesia,1995,-0.789275,113.921327,Asia Pacific,IDN,1.794807178,1.028103914,0.227078891,8.47219E+11,3.049989983
Japan,1995,36.204824,138.252924,Asia Pacific,JPN,11.84562712,2.182233193,3.527479902,4.87648E+12,17.55534022
Malaysia,1995,4.210484,101.975766,Asia Pacific,MYS,0.819913428,0.487301652,0.06983096,3.82513E+11,1.37704604
New Zealand,1995,-40.900557,174.885971,Asia Pacific,NZL,0.237261114,0.160669782,0.049159475,1.24192E+11,0.447090371
Pakistan,1995,30.375321,69.345116,Asia Pacific,PAK,0.669513225,0.468936,0.09252828,3.41938E+11,1.230977505
Philippines,1995,12.879721,121.774017,Asia Pacific,PHL,0.719375868,0.000183503,0.059173359,2.16315E+11,0.77873273
Singapore,1995,1.352083,103.819836,Asia Pacific,SGP,1.345592269,0.0513,0.000479389,3.88159E+11,1.397371658
South Korea,1995,36.61375976,127.7174212,Asia Pacific,KOR,4.109672019,0.347156896,1.151177407,1.55778E+12,5.608006322
Sri Lanka,1995,7.873054,80.771797,Asia Pacific,LKA,0.080297564,0,4.19E-05,22316517778,0.080339464
Taiwan,1995,23.69781,120.960515,Asia Pacific,TWN,1.569075029,0.156442994,0.68667818,6.70055E+11,2.412196203
Thailand,1995,15.870032,100.992541,Asia Pacific,THA,1.46682849,0.380474242,0.300683804,5.96663E+11,2.147986536
Vietnam,1995,14.058324,108.277199,Asia Pacific,VNM,0.207392962,0.00505467,0.129650419,95027236389,0.342098051
Canada,1996,56.130366,-106.346771,North America,CAN,3.750376305,2.8280961,1.125095,2.13988E+12,7.703567405
Mexico,1996,23.634501,-102.552784,North America,MEX,3.384526873,1.12601857,0.240479,1.31973E+12,4.751024443
US,1996,37.09024,-95.712891,North America,USA,35.8097013,21.92003273,21.05028267,2.18833E+13,78.7800167
Argentina,1996,-38.416097,-63.616672,S. & Cent. America,ARG,0.935271807,1.0842597,0.027960538,5.68748E+11,2.047492045
Brazil,1996,-14.235004,-51.92528,S. & Cent. America,BRA,3.322951855,0.20745896,0.511628887,1.12279E+12,4.042039702
Chile,1996,-35.675147,-71.542969,S. & Cent. America,CHL,0.471538467,0.07619976,0.137709965,1.90402E+11,0.685448192
Colombia,1996,4.570868,-74.297333,S. & Cent. America,COL,0.550677347,0.1623699,0.117147647,2.3061E+11,0.830194894
Ecuador,1996,-1.831239,-78.183406,S. & Cent. America,ECU,0.308593055,0.01235106,0,89151143056,0.320944115
Peru,1996,-9.189967,-75.015152,S. & Cent. America,PER,0.324438456,0.01410255,0.016401,98595001667,0.354942006
Trinidad & Tobago,1996,10.691803,-61.222503,S. & Cent. America,TTO,0.062650574,0.300038568,0,1.00747E+11,0.362689142
Venezuela,1996,6.42375,-66.58973,S. & Cent. America,VEN,0.789972338,1.18805076,0.0006724,5.49638E+11,1.978695498
Austria,1996,47.516231,14.550072,Europe,AUT,0.502330419,0.291819168,0.14583669,2.61107E+11,0.939986277
Belgium,1996,50.503887,4.469936,Europe,BEL,1.268113502,0.4983147,0.354627654,5.89182E+11,2.121055856
Bulgaria,1996,42.733883,25.48583,Europe,BGR,0.244546277,0.1947033,0.319043748,2.10637E+11,0.758293325
Croatia,1996,45.1,15.2,Europe,HRV,0.158727418,0.0907461,0.00599106,70962382778,0.255464578
Cyprus,1996,35.08620251,-33.15948469,Europe,CYP,0.087990544,0,0.0041868,25604817778,0.092177344
Czech Republic,1996,49.817492,15.472962,Europe,CZE,0.358720907,0.3156732,0.979627171,4.5945E+11,1.654021278
Denmark,1996,56.26392,9.501785,Europe,DNK,0.489847204,0.157517799,0.373403945,2.83547E+11,1.020768948
Estonia,1996,58.69807177,-25.8872705,Europe,EST,0.057914345,0.0268956,0.137144454,61653999722,0.221954399
Finland,1996,61.92411,25.748151,Europe,FIN,0.440549053,0.123082,0.294289,2.38311E+11,0.857920053
France,1996,46.227638,2.213749,Europe,FRA,3.935070462,1.3685274,0.65397816,1.65488E+12,5.957576022
Germany,1996,51.165691,10.451526,Europe,DEU,5.971960819,3.131676,3.777846736,3.57819E+12,12.88148356
Greece,1996,39.074208,21.824312,Europe,GRC,0.791569966,0.0020637,0.328958886,3.11831E+11,1.122592552
Hungary,1996,47.162494,19.503304,Europe,HUN,0.295944571,0.428622,0.179700052,2.51185E+11,0.904266623
Iceland,1996,64.963051,-19.020835,Europe,ISL,0.033775179,0,0.002628749,10112202222,0.036403928
Ireland,1996,53.41291,-8.24389,Europe,IRL,0.259296292,0.111243276,0.124651294,1.37553E+11,0.495190862
Italy,1996,41.87194,12.56738,Europe,ITA,4.082643617,1.9287243,0.466767031,1.79948E+12,6.478134948
Latvia,1996,56.98600629,-25.98243782,Europe,LVA,0.084036576,0.034939602,0.010487934,35962253333,0.129464112
Lithuania,1996,55.56514803,-23.92632337,Europe,LTU,0.140088593,0.090815879,0.009441234,66762696111,0.240345706
Luxembourg,1996,49.61682412,6.124983395,Europe,LUX,0.079835488,0.025491947,0.019493741,34672548889,0.124821176
Netherlands,1996,52.132633,5.291266,Europe,NLD,1.61055553,1.6279,0.36,9.99571E+11,3.59845553
North Macedonia,1996,42.12066355,-21.42254912,Europe,MKD,0.05284534,0,0.057915418,30766877222,0.110760758
Norway,1996,60.472024,8.468946,Europe,NOR,0.410254565,0.12057984,0.040213678,1.58624E+11,0.571048083
Poland,1996,51.919438,19.145136,Europe,POL,0.75892676,0.3954537,3.013754936,1.15782E+12,4.168135396
Portugal,1996,39.399872,-8.224454,Europe,PRT,0.569832182,0,0.16412256,2.03876E+11,0.733954742
Romania,1996,45.943161,24.96676,Europe,ROU,0.548124571,0.8130132,0.442035268,5.00881E+11,1.803173039
Slovakia,1996,48.17856255,-17.37553815,Europe,SVK,0.145993298,0.2302065,0.224222692,1.66784E+11,0.60042249
Slovenia,1996,46.151241,14.995463,Europe,SVN,0.111021939,0.0314442,0.053256096,54367287500,0.195722235
Spain,1996,40.463667,-3.74922,Europe,ESP,2.51130337,0.36176287,0.671018436,9.84468E+11,3.544084676
Sweden,1996,60.128161,18.643501,Europe,SWE,0.787645321,0.030319634,0.129032529,2.63055E+11,0.946997484
Switzerland,1996,46.818188,8.227512,Europe,CHE,0.532526461,0.08955,0.00596,1.74455E+11,0.628036461
Turkey,1996,38.963745,35.243322,Europe,TUR,1.305257893,0.27251982,0.778870404,6.54624E+11,2.356648117
Ukraine,1996,49.03256983,-31.17505696,Europe,UKR,0.683330712,3.011858407,1.6066986,1.47275E+12,5.301887719
United Kingdom,1996,55.378051,-3.435973,Europe,GBR,3.652565775,3.095426844,1.857515688,2.39042E+12,8.605508307
Azerbaijan,1996,40.37218247,-47.99440631,CIS,AZE,0.251179281,0.206267097,0.000125604,1.27103E+11,0.457571982
Belarus,1996,53.22505931,-28.06449163,CIS,BLR,0.444488742,0.436976425,0.048364448,2.58286E+11,0.929829615
Kazakhstan,1996,47.97919679,-67.16447093,CIS,KAZ,0.435266158,0.3406446,1.02147443,4.99274E+11,1.797385188
Russian Federation,1996,61.87817188,-94.65763783,CIS,RUS,5.542233881,13.48283092,4.905493209,6.64738E+12,23.93055801
Turkmenistan,1996,39.06564821,-59.08747704,CIS,TKM,0.131435793,0.42966,0.001925928,1.56395E+11,0.563021721
Uzbekistan,1996,42.04885918,-64.06189671,CIS,UZB,0.28127213,1.502424,0.034889987,5.05163E+11,1.818586117
Iran,1996,32.427908,53.688046,Middle East,IRN,2.654885858,1.349257843,0.045209987,1.12482E+12,4.049353688
Iraq,1996,33.223191,43.679291,Middle East,IRQ,1.199859443,0.110808,0,3.64074E+11,1.310667443
Israel,1996,31.046051,34.851612,Middle East,ISR,0.527195339,0.000543678,0.209568264,2.04808E+11,0.737307281
Kuwait,1996,29.31166,47.481766,Middle East,KWT,0.218343963,0.3181284,0,1.4902E+11,0.536472363
Oman,1996,21.512583,55.923255,Middle East,OMN,0.112866471,0.131154083,17414999.99,4.8375E+18,17415000.23
Qatar,1996,25.3182235,-51.20661467,Middle East,QAT,0.064289517,0.349340774,0,1.14897E+11,0.413630291
Saudi Arabia,1996,23.885942,45.079162,Middle East,SAU,2.687968291,1.518822,0,1.16855E+12,4.206790291
United Arab Emirates,1996,23.7479278,-54.10908829,Middle East,ARE,0.845911522,0.952965,0,4.99688E+11,1.798876522
Algeria,1996,28.033886,1.659626,Africa,DZA,0.354319487,0.747747,0.012225456,3.09526E+11,1.114291943
Egypt,1996,26.820553,30.802498,Africa,EGY,1.047947015,0.45045,0.039950446,4.27319E+11,1.538347461
Morocco,1996,31.791702,-7.09262,Africa,MAR,0.276686396,0.000585733,0.08750412,1.01327E+11,0.364776249
South Africa,1996,-30.559482,22.937506,Africa,ZAF,0.894625966,0.040480396,3.033026358,1.10226E+12,3.96813272
Australia,1996,-25.274398,133.775136,Asia Pacific,AUS,1.580455468,0.701375877,1.81425,1.1378E+12,4.096081345
Bangladesh,1996,23.684994,90.356331,Asia Pacific,BGD,0.128183338,0.260512797,0.007365963,1.10017E+11,0.396062098
China,1996,35.86166,104.195397,Asia Pacific,CHN,7.498329652,0.674504425,29.14340224,1.03656E+13,37.31623632
China Hong Kong SAR,1996,22.32789401,114.1798757,Asia Pacific,HKG,0.406463947,0.069367247,0.174296484,1.80591E+11,0.650127678
India,1996,20.593684,78.96288,Asia Pacific,IND,3.501940882,0.710341979,6.042537099,2.84856E+12,10.25481996
Indonesia,1996,-0.789275,113.921327,Asia Pacific,IDN,1.912573914,1.07029884,0.270680065,9.03765E+11,3.253552819
Japan,1996,36.204824,138.252924,Asia Pacific,JPN,11.93055987,2.328380591,3.620096942,4.9664E+12,17.8790374
Malaysia,1996,4.210484,101.975766,Asia Pacific,MYS,0.89808321,0.586612548,0.07016568,4.31906E+11,1.554861438
New Zealand,1996,-40.900557,174.885971,Asia Pacific,NZL,0.242364812,0.183149432,0.048447944,1.31656E+11,0.473962188
Pakistan,1996,30.375321,69.345116,Asia Pacific,PAK,0.704122621,0.509517,0.09378432,3.63173E+11,1.307423941
Philippines,1996,12.879721,121.774017,Asia Pacific,PHL,0.751950859,0.000310394,0.082401198,2.31851E+11,0.834662451
Singapore,1996,1.352083,103.819836,Asia Pacific,SGP,1.358790277,0.0513,1.19E-05,3.91695E+11,1.410102177
South Korea,1996,36.61375976,127.7174212,Asia Pacific,KOR,4.397333352,0.458655566,1.3439628,1.72221E+12,6.199951718
Sri Lanka,1996,7.873054,80.771797,Asia Pacific,LKA,0.098018471,0,8.70E-06,27229769722,0.098027171
Taiwan,1996,23.69781,120.960515,Asia Pacific,TWN,1.571942711,0.159633231,0.776487975,6.96684E+11,2.508063917
Thailand,1996,15.870032,100.992541,Asia Pacific,THA,1.621370745,0.443300708,0.365842123,6.75143E+11,2.430513576
Vietnam,1996,14.058324,108.277199,Asia Pacific,VNM,0.2391064,0.00997038,0.144822027,1.09416E+11,0.393898807
Canada,1997,56.130366,-106.346771,North America,CAN,3.865264217,2.8838034,1.17589,2.20138E+12,7.924957617
Mexico,1997,23.634501,-102.552784,North America,MEX,3.494863996,1.131746231,0.240711,1.35203E+12,4.867321227
US,1997,37.09024,-95.712891,North America,USA,36.28716558,22.05113619,21.49480107,2.21759E+13,79.83310284
Argentina,1997,-38.416097,-63.616672,S. & Cent. America,ARG,0.991030917,0.9991854,0.02205977,5.58966E+11,2.012276087
Brazil,1997,-14.235004,-51.92528,S. & Cent. America,BRA,3.571374166,0.225449701,0.514696542,1.19764E+12,4.311520409
Chile,1997,-35.675147,-71.542969,S. & Cent. America,CHL,0.507178638,0.103677728,0.179271658,2.1948E+11,0.790128024
Colombia,1997,4.570868,-74.297333,S. & Cent. America,COL,0.562494357,0.204264,0.138746156,2.51529E+11,0.905504513
Ecuador,1997,-1.831239,-78.183406,S. & Cent. America,ECU,0.351954004,0.011262492,0,1.00893E+11,0.363216496
Peru,1997,-9.189967,-75.015152,S. & Cent. America,PER,0.334701326,0.00835065,0.017071,1.00034E+11,0.360122976
Trinidad & Tobago,1997,10.691803,-61.222503,S. & Cent. America,TTO,0.036987682,0.325596112,0,1.00718E+11,0.362583794
Venezuela,1997,6.42375,-66.58973,S. & Cent. America,VEN,0.854649672,1.2319668,0.001436491,5.80015E+11,2.088052963
Austria,1997,47.516231,14.550072,Europe,AUT,0.510231287,0.281252578,0.154686709,2.62825E+11,0.946170574
Belgium,1997,50.503887,4.469936,Europe,BEL,1.299350127,0.4753611,0.331064092,5.84938E+11,2.105775319
Bulgaria,1997,42.733883,25.48583,Europe,BGR,0.193568144,0.1553301,0.363798588,1.97971E+11,0.712696832
Croatia,1997,45.1,15.2,Europe,HRV,0.169517481,0.0940671,0.01018481,76047053056,0.273769391
Cyprus,1997,35.08620251,-33.15948469,Europe,CYP,0.089883874,0,0.003181968,25851622778,0.093065842
Czech Republic,1997,49.817492,15.472962,Europe,CZE,0.342083909,0.3210795,0.920449684,4.39893E+11,1.583613093
Denmark,1997,56.26392,9.501785,Europe,DNK,0.472605609,0.164588078,0.277589027,2.54106E+11,0.914782714
Estonia,1997,58.69807177,-25.8872705,Europe,EST,0.056867549,0.0261342,0.135844159,60790530000,0.218845908
Finland,1997,61.92411,25.748151,Europe,FIN,0.434103767,0.121098,0.278741,2.31651E+11,0.833942767
France,1997,46.227638,2.213749,Europe,FRA,3.96400963,1.3120893,0.57275424,1.62468E+12,5.84885317
Germany,1997,51.165691,10.451526,Europe,DEU,5.936137586,2.991721,3.660545736,3.49678E+12,12.58840432
Greece,1997,39.074208,21.824312,Europe,GRC,0.799410675,0.0071595,0.354279563,3.22458E+11,1.160849738
Hungary,1997,47.162494,19.503304,Europe,HUN,0.302692095,0.40649,0.171654195,2.44677E+11,0.88083629
Iceland,1997,64.963051,-19.020835,Europe,ISL,0.03314558,0,0.002726525,9964473611,0.035872105
Ireland,1997,53.41291,-8.24389,Europe,IRL,0.281664125,0.116267436,0.118759181,1.43525E+11,0.516690742
Italy,1997,41.87194,12.56738,Europe,ITA,4.122498729,2.002672044,0.473583811,1.83299E+12,6.598754584
Latvia,1997,56.98600629,-25.98243782,Europe,LVA,0.074614141,0.034939602,0.009370058,33034389167,0.118923801
Lithuania,1997,55.56514803,-23.92632337,Europe,LTU,0.138764313,0.083836483,0.007632536,63953703333,0.230233332
Luxembourg,1997,49.61682412,6.124983395,Europe,LUX,0.083372059,0.026121115,0.012367807,33850272500,0.121860981
Netherlands,1997,52.132633,5.291266,Europe,NLD,1.673094292,1.5253,0.35,9.85665E+11,3.548394292
North Macedonia,1997,42.12066355,-21.42254912,Europe,MKD,0.04429978,0,0.054168609,27352330278,0.098468389
Norway,1997,60.472024,8.468946,Europe,NOR,0.415845316,0.139252968,0.039904558,1.65279E+11,0.595002842
Poland,1997,51.919438,19.145136,Europe,POL,0.790980065,0.3942891,2.941038594,1.1462E+12,4.126307759
Portugal,1997,39.399872,-8.224454,Europe,PRT,0.610575572,0.0036225,0.149301288,2.12083E+11,0.76349936
Romania,1997,45.943161,24.96676,Europe,ROU,0.573295152,0.6673149,0.401687202,4.56194E+11,1.642297254
Slovakia,1997,48.17856255,-17.37553815,Europe,SVK,0.145809188,0.2336058,0.210568784,1.63884E+11,0.589983772
Slovenia,1997,46.151241,14.995463,Europe,SVN,0.111109951,0.033426,0.05904644,56550664167,0.203582391
Spain,1997,40.463667,-3.74922,Europe,ESP,2.609415493,0.473360322,0.76848714,1.0698E+12,3.851262955
Sweden,1997,60.128161,18.643501,Europe,SWE,0.739216067,0.029950443,0.110253516,2.44283E+11,0.879420026
Switzerland,1997,46.818188,8.227512,Europe,CHE,0.56025428,0.086454,0.00459,1.80916E+11,0.65129828
Turkey,1997,38.963745,35.243322,Europe,TUR,1.285565329,0.33508287,0.870100776,6.91875E+11,2.490748975
Ukraine,1997,49.03256983,-31.17505696,Europe,UKR,0.790491695,2.712035398,1.56754212,1.40835E+12,5.070069213
United Kingdom,1997,55.378051,-3.435973,Europe,GBR,3.547595669,3.183056568,1.656633024,2.3298E+12,8.387285261
Azerbaijan,1997,40.37218247,-47.99440631,CIS,AZE,0.239049665,0.196439841,0.000125604,1.21004E+11,0.43561511
Belarus,1997,53.22505931,-28.06449163,CIS,BLR,0.388297084,0.499825274,0.050965665,2.60858E+11,0.939088023
Kazakhstan,1997,47.97919679,-67.16447093,CIS,KAZ,0.437931977,0.267388452,0.876908714,4.39508E+11,1.582229143
Russian Federation,1997,61.87817188,-94.65763783,CIS,RUS,5.496867174,12.43469733,4.523213592,6.23744E+12,22.4547781
Turkmenistan,1997,39.06564821,-59.08747704,CIS,TKM,0.12862211,0.3024945,0,1.19755E+11,0.43111661
Uzbekistan,1997,42.04885918,-64.06189671,CIS,UZB,0.298435089,1.4736645,0.034662894,5.01878E+11,1.806762483
Iran,1997,32.427908,53.688046,Middle East,IRN,2.729415542,1.431084677,0.046339209,1.16857E+12,4.206839428
Iraq,1997,33.223191,43.679291,Middle East,IRQ,1.441019485,0.10431,0,4.29258E+11,1.545329485
Israel,1997,31.046051,34.851612,Middle East,ISR,0.494938832,0.000649094,0.227887901,2.00966E+11,0.723475827
Kuwait,1997,29.31166,47.481766,Middle East,KWT,0.241150518,0.317034,0,1.55051E+11,0.558184518
Oman,1997,21.512583,55.923255,Middle East,OMN,0.099336461,0.151627646,1400423.999,3.89007E+17,1400424.25
Qatar,1997,25.3182235,-51.20661467,Middle East,QAT,0.077800112,0.37352607,0,1.25368E+11,0.451326182
Saudi Arabia,1997,23.885942,45.079162,Middle East,SAU,2.734268461,1.550628,0,1.19025E+12,4.284896461
United Arab Emirates,1997,23.7479278,-54.10908829,Middle East,ARE,0.85934305,1.0179,0,5.21456E+11,1.87724305
Algeria,1997,28.033886,1.659626,Africa,DZA,0.35151631,0.698544,0.021436416,2.97638E+11,1.071496726
Egypt,1997,26.820553,30.802498,Africa,EGY,1.106374627,0.46431,0.033812555,4.45694E+11,1.604497182
Morocco,1997,31.791702,-7.09262,Africa,MAR,0.2942609,0.001079692,0.083359188,1.05194E+11,0.37869978
South Africa,1997,-30.559482,22.937506,Africa,ZAF,0.909370115,0.033534027,3.099912388,1.123E+12,4.04281653
Australia,1997,-25.274398,133.775136,Asia Pacific,AUS,1.605808257,0.688698184,1.90605,1.16682E+12,4.200556441
Bangladesh,1997,23.684994,90.356331,Asia Pacific,BGD,0.147156975,0.256077869,0.013518214,1.15765E+11,0.416753058
China,1997,35.86166,104.195397,Asia Pacific,CHN,8.183790291,0.712746903,28.5548849,1.04032E+13,37.45142209
China Hong Kong SAR,1997,22.32789401,114.1798757,Asia Pacific,HKG,0.40230117,0.108311745,0.147082284,1.82693E+11,0.657695199
India,1997,20.593684,78.96288,Asia Pacific,IND,3.743480521,0.772294793,6.319305548,3.00974E+12,10.83508086
Indonesia,1997,-0.789275,113.921327,Asia Pacific,IDN,2.118256775,1.116410871,0.333823948,9.91248E+11,3.568491594
Japan,1997,36.204824,138.252924,Asia Pacific,JPN,11.80066343,2.416852273,3.718605647,4.98226E+12,17.93612135
Malaysia,1997,4.210484,101.975766,Asia Pacific,MYS,1.031621321,0.728251992,0.06786448,5.07705E+11,1.827737793
New Zealand,1997,-40.900557,174.885971,Asia Pacific,NZL,0.256551068,0.197298503,0.05230205,1.40598E+11,0.506151621
Pakistan,1997,30.375321,69.345116,Asia Pacific,PAK,0.725727226,0.508014,0.087671592,3.67059E+11,1.321412818
Philippines,1997,12.879721,121.774017,Asia Pacific,PHL,0.808902736,0.000188384,0.102229841,2.53145E+11,0.911320961
Singapore,1997,1.352083,103.819836,Asia Pacific,SGP,1.431966814,0.0513,0,4.12019E+11,1.483266814
South Korea,1997,36.61375976,127.7174212,Asia Pacific,KOR,4.833993195,0.55738031,1.462340383,1.90381E+12,6.853713888
Sri Lanka,1997,7.873054,80.771797,Asia Pacific,LKA,0.106297433,0,0,29527064722,0.106297433
Taiwan,1997,23.69781,120.960515,Asia Pacific,TWN,1.615445544,0.18728974,0.889022837,7.47711E+11,2.691758121
Thailand,1997,15.870032,100.992541,Asia Pacific,THA,1.63307686,0.556077738,0.377293875,7.12902E+11,2.566448473
Vietnam,1997,14.058324,108.277199,Asia Pacific,VNM,0.273089745,0.01844694,0.186045655,1.32662E+11,0.47758234
Canada,1998,56.130366,-106.346771,North America,CAN,3.939918541,2.8352619,1.257177,2.23121E+12,8.032357441
Mexico,1998,23.634501,-102.552784,North America,MEX,3.678866962,1.205244095,0.246052,1.42505E+12,5.130163057
US,1998,37.09024,-95.712891,North America,USA,36.90400432,21.6784472,21.70561848,2.23022E+13,80.28807
Argentina,1998,-38.416097,-63.616672,S. & Cent. America,ARG,1.019779595,1.0681551,0.029654674,5.88219E+11,2.117589369
Brazil,1998,-14.235004,-51.92528,S. & Cent. America,BRA,3.722883395,0.23627348,0.504144795,1.23981E+12,4.46330167
Chile,1998,-35.675147,-71.542969,S. & Cent. America,CHL,0.518466586,0.143176,0.168673612,2.30643E+11,0.830316198
Colombia,1998,4.570868,-74.297333,S. & Cent. America,COL,0.54761746,0.2371905,0.13195077,2.54655E+11,0.91675873
Ecuador,1998,-1.831239,-78.183406,S. & Cent. America,ECU,0.354275106,0.011471832,0,1.01596E+11,0.365746938
Peru,1998,-9.189967,-75.015152,S. & Cent. America,PER,0.323286558,0.01417185,0.018715,98937057778,0.356173408
Trinidad & Tobago,1998,10.691803,-61.222503,S. & Cent. America,TTO,0.042444709,0.325596112,0,1.02234E+11,0.368040821
Venezuela,1998,6.42375,-66.58973,S. & Cent. America,VEN,0.950804757,1.29212658,0.001497618,6.23452E+11,2.244428955
