Category,Country,Continent,Year,Usage,FossilType,Measurement,Latitude,Longitude,iso_alpha
Gas Consumption,Trinidad & Tobago,S. & Cent. America,1966,0.0483255,Gas,Exajoules,10.691803,-61.222503,TTO
Gas Consumption,Venezuela,S. & Cent. America,1966,0.28379592,Gas,Exajoules,6.42375,-66.58973,VEN
Gas Consumption,Austria,Europe,1966,0.067755723,Gas,Exajoules,47.516231,14.550072,AUT
Gas Consumption,Belgium,Europe,1966,0.0047754,Gas,Exajoules,50.503887,4.469936,BEL
Gas Consumption,Bulgaria,Europe,1966,0.00302211,Gas,Exajoules,42.733883,25.48583,BGR
Gas Consumption,Czech Republic,Europe,1966,0.0161649,Gas,Exajoules,49.817492,15.472962,CZE
Gas Consumption,France,Europe,1966,0.190067406,Gas,Exajoules,46.227638,2.213749,FRA
Gas Consumption,Germany,Europe,1966,0.13402772,Gas,Exajoules,51.165691,10.451526,DEU
Gas Consumption,Hungary,Europe,1966,0.0606825,Gas,Exajoules,47.162494,19.503304,HUN
Gas Consumption,Italy,Europe,1966,0.2898765,Gas,Exajoules,41.87194,12.56738,ITA
Gas Consumption,Netherlands,Europe,1966,0.103,Gas,Exajoules,52.132633,5.291266,NLD
Gas Consumption,Poland,Europe,1966,0.0733167,Gas,Exajoules,51.919438,19.145136,POL
Gas Consumption,Romania,Europe,1966,0.545279415,Gas,Exajoules,45.943161,24.96676,ROU
Gas Consumption,Slovakia,Europe,1966,0.01195236,Gas,Exajoules,48.17856255,-17.37553815,SVK
Gas Consumption,United Kingdom,Europe,1966,0.030186828,Gas,Exajoules,55.378051,-3.435973,GBR
Gas Consumption,Iran,Middle East,1966,0.029490071,Gas,Exajoules,32.427908,53.688046,IRN
Gas Consumption,Iraq,Middle East,1966,0.0207594,Gas,Exajoules,33.223191,43.679291,IRQ
Gas Consumption,Israel,Middle East,1966,0.003436784,Gas,Exajoules,31.046051,34.851612,ISR
Gas Consumption,Kuwait,Middle East,1966,0.081396,Gas,Exajoules,29.31166,47.481766,KWT
Gas Consumption,Qatar,Middle East,1966,0.00305532,Gas,Exajoules,25.3182235,-51.20661467,QAT
Gas Consumption,Saudi Arabia,Middle East,1966,0.025992,Gas,Exajoules,23.885942,45.079162,SAU
Gas Consumption,Algeria,Africa,1966,0.0277893,Gas,Exajoules,28.033886,1.659626,DZA
Gas Consumption,Egypt,Africa,1966,0.0019404,Gas,Exajoules,26.820553,30.802498,EGY
Gas Consumption,Morocco,Africa,1966,0.00175077,Gas,Exajoules,31.791702,-7.09262,MAR
Gas Consumption,Australia,Asia Pacific,1966,0.00014148,Gas,Exajoules,-25.274398,133.775136,AUS
Gas Consumption,China,Asia Pacific,1966,0.048619469,Gas,Exajoules,35.86166,104.195397,CHN
Gas Consumption,India,Asia Pacific,1966,0.009587772,Gas,Exajoules,20.593684,78.96288,IND
Gas Consumption,Indonesia,Asia Pacific,1966,0.0186354,Gas,Exajoules,-0.789275,113.921327,IDN
Gas Consumption,Japan,Asia Pacific,1966,0.0674631,Gas,Exajoules,36.204824,138.252924,JPN
Gas Consumption,Pakistan,Asia Pacific,1966,0.06008994,Gas,Exajoules,30.375321,69.345116,PAK
Gas Consumption,Taiwan,Asia Pacific,1966,0.00932139,Gas,Exajoules,23.69781,120.960515,TWN
Coal Consumption,Canada,North America,1966,0.635221296,Coal,Exajoules,56.130366,-106.346771,CAN
Coal Consumption,Mexico,North America,1966,0.030805,Coal,Exajoules,23.634501,-102.552784,MEX
Coal Consumption,US,North America,1966,12.17104624,Coal,Exajoules,37.09024,-95.712891,USA
Coal Consumption,Argentina,S. & Cent. America,1966,0.025098546,Coal,Exajoules,-38.416097,-63.616672,ARG
Coal Consumption,Brazil,S. & Cent. America,1966,0.07871184,Coal,Exajoules,-14.235004,-51.92528,BRA
Coal Consumption,Chile,S. & Cent. America,1966,0.0502416,Coal,Exajoules,-35.675147,-71.542969,CHL
Coal Consumption,Colombia,S. & Cent. America,1966,0.084322152,Coal,Exajoules,4.570868,-74.297333,COL
Coal Consumption,Peru,S. & Cent. America,1966,0.001905849,Coal,Exajoules,-9.189967,-75.015152,PER
Coal Consumption,Venezuela,S. & Cent. America,1966,0.000879228,Coal,Exajoules,6.42375,-66.58973,VEN
Coal Consumption,Austria,Europe,1966,0.203283347,Coal,Exajoules,47.516231,14.550072,AUT
Coal Consumption,Belgium,Europe,1966,0.732135579,Coal,Exajoules,50.503887,4.469936,BEL
Coal Consumption,Bulgaria,Europe,1966,0.258869844,Coal,Exajoules,42.733883,25.48583,BGR
Coal Consumption,Czech Republic,Europe,1966,1.474674696,Coal,Exajoules,49.817492,15.472962,CZE
Coal Consumption,Denmark,Europe,1966,0.175481348,Coal,Exajoules,56.26392,9.501785,DNK
Coal Consumption,Finland,Europe,1966,0.067696327,Coal,Exajoules,61.92411,25.748151,FIN
Coal Consumption,France,Europe,1966,1.604930712,Coal,Exajoules,46.227638,2.213749,FRA
Coal Consumption,Germany,Europe,1966,6.283221935,Coal,Exajoules,51.165691,10.451526,DEU
Coal Consumption,Greece,Europe,1966,0.088048404,Coal,Exajoules,39.074208,21.824312,GRC
Coal Consumption,Hungary,Europe,1966,0.438064884,Coal,Exajoules,47.162494,19.503304,HUN
Coal Consumption,Iceland,Europe,1966,0.000201516,Coal,Exajoules,64.963051,-19.020835,ISL
Coal Consumption,Ireland,Europe,1966,0.149091948,Coal,Exajoules,53.41291,-8.24389,IRL
Coal Consumption,Italy,Europe,1966,0.375639696,Coal,Exajoules,41.87194,12.56738,ITA
Coal Consumption,Luxembourg,Europe,1966,0.103095763,Coal,Exajoules,49.61682412,6.124983395,LUX
Coal Consumption,Netherlands,Europe,1966,0.338,Coal,Exajoules,52.132633,5.291266,NLD
Coal Consumption,Norway,Europe,1966,0.029425249,Coal,Exajoules,60.472024,8.468946,NOR
Coal Consumption,Poland,Europe,1966,2.523719304,Coal,Exajoules,51.919438,19.145136,POL
Coal Consumption,Portugal,Europe,1966,0.025288272,Coal,Exajoules,39.399872,-8.224454,PRT
Coal Consumption,Romania,Europe,1966,0.196579905,Coal,Exajoules,45.943161,24.96676,ROU
Coal Consumption,Slovakia,Europe,1966,0.256009428,Coal,Exajoules,48.17856255,-17.37553815,SVK
Coal Consumption,Spain,Europe,1966,0.375723432,Coal,Exajoules,40.463667,-3.74922,ESP
Coal Consumption,Sweden,Europe,1966,0.089065503,Coal,Exajoules,60.128161,18.643501,SWE
Coal Consumption,Switzerland,Europe,1966,0.04415,Coal,Exajoules,46.818188,8.227512,CHE
Coal Consumption,Turkey,Europe,1966,0.170988912,Coal,Exajoules,38.963745,35.243322,TUR
Coal Consumption,United Kingdom,Europe,1966,4.67791164,Coal,Exajoules,55.378051,-3.435973,GBR
Coal Consumption,Iran,Middle East,1966,0.009713376,Coal,Exajoules,32.427908,53.688046,IRN
Coal Consumption,Algeria,Africa,1966,0.002847024,Coal,Exajoules,28.033886,1.659626,DZA
Coal Consumption,Egypt,Africa,1966,0.011471832,Coal,Exajoules,26.820553,30.802498,EGY
Coal Consumption,Morocco,Africa,1966,0.011667,Coal,Exajoules,31.791702,-7.09262,MAR
Coal Consumption,South Africa,Africa,1966,1.01927646,Coal,Exajoules,-30.559482,22.937506,ZAF
Coal Consumption,Australia,Asia Pacific,1966,0.7538,Coal,Exajoules,-25.274398,133.775136,AUS
Coal Consumption,China,Asia Pacific,1966,5.1246432,Coal,Exajoules,35.86166,104.195397,CHN
Coal Consumption,China Hong Kong SAR,Asia Pacific,1966,0.004438008,Coal,Exajoules,22.32789401,114.1798757,HKG
Coal Consumption,India,Asia Pacific,1966,1.484695301,Coal,Exajoules,20.593684,78.96288,IND
Coal Consumption,Indonesia,Asia Pacific,1966,0.006615144,Coal,Exajoules,-0.789275,113.921327,IDN
Coal Consumption,Japan,Asia Pacific,1966,2.173582244,Coal,Exajoules,36.204824,138.252924,JPN
Coal Consumption,Malaysia,Asia Pacific,1966,0.00083736,Coal,Exajoules,4.210484,101.975766,MYS
Coal Consumption,New Zealand,Asia Pacific,1966,0.0669888,Coal,Exajoules,-40.900557,174.885971,NZL
Coal Consumption,Pakistan,Asia Pacific,1966,0.048734352,Coal,Exajoules,30.375321,69.345116,PAK
Coal Consumption,Philippines,Asia Pacific,1966,0.001758205,Coal,Exajoules,12.879721,121.774017,PHL
Coal Consumption,Singapore,Asia Pacific,1966,0.00020934,Coal,Exajoules,1.352083,103.819836,SGP
Coal Consumption,South Korea,Asia Pacific,1966,0.234753876,Coal,Exajoules,36.61375976,127.7174212,KOR
Coal Consumption,Taiwan,Asia Pacific,1966,0.124306092,Coal,Exajoules,23.69781,120.960515,TWN
Coal Consumption,Thailand,Asia Pacific,1966,0.00272142,Coal,Exajoules,15.870032,100.992541,THA
Coal Consumption,Vietnam,Asia Pacific,1966,0.039471608,Coal,Exajoules,14.058324,108.277199,VNM
Oil Production,Canada,North America,1966,48.21215415,Oil,Million tonnes,56.130366,-106.346771,CAN
Oil Production,Mexico,North America,1966,18.48954189,Oil,Million tonnes,23.634501,-102.552784,MEX
Oil Production,US,North America,1966,454.5388608,Oil,Million tonnes,37.09024,-95.712891,USA
Oil Production,Argentina,S. & Cent. America,1966,14.64396552,Oil,Million tonnes,-38.416097,-63.616672,ARG
Oil Production,Brazil,S. & Cent. America,1966,6.159290116,Oil,Million tonnes,-14.235004,-51.92528,BRA
Oil Production,Colombia,S. & Cent. America,1966,10.44386739,Oil,Million tonnes,4.570868,-74.297333,COL
Oil Production,Ecuador,S. & Cent. America,1966,0.375183554,Oil,Million tonnes,-1.831239,-78.183406,ECU
Oil Production,Peru,S. & Cent. America,1966,3.394165088,Oil,Million tonnes,-9.189967,-75.015152,PER
Oil Production,Trinidad & Tobago,S. & Cent. America,1966,7.562911622,Oil,Million tonnes,10.691803,-61.222503,TTO
Oil Production,Venezuela,S. & Cent. America,1966,178.7859085,Oil,Million tonnes,6.42375,-66.58973,VEN
Oil Production,Italy,Europe,1966,1.85,Oil,Million tonnes,41.87194,12.56738,ITA
Oil Production,Romania,Europe,1966,13.075,Oil,Million tonnes,45.943161,24.96676,ROU
Oil Production,United Kingdom,Europe,1966,0.078,Oil,Million tonnes,55.378051,-3.435973,GBR
Oil Production,Iran,Middle East,1966,106.8928571,Oil,Million tonnes,32.427908,53.688046,IRN
Oil Production,Iraq,Middle East,1966,68.56680162,Oil,Million tonnes,33.223191,43.679291,IRQ
Oil Production,Kuwait,Middle East,1966,125.5564703,Oil,Million tonnes,29.31166,47.481766,KWT
Oil Production,Qatar,Middle East,1966,14.49420723,Oil,Million tonnes,25.3182235,-51.20661467,QAT
Oil Production,Saudi Arabia,Middle East,1966,130.9688187,Oil,Million tonnes,23.885942,45.079162,SAU
Oil Production,United Arab Emirates,Middle East,1966,17.43399231,Oil,Million tonnes,23.7479278,-54.10908829,ARE
Oil Production,Algeria,Africa,1966,33.64247607,Oil,Million tonnes,28.033886,1.659626,DZA
Oil Production,Angola,Africa,1966,0.631,Oil,Million tonnes,-11.202692,17.873887,AGO
Oil Production,Egypt,Africa,1966,6.257,Oil,Million tonnes,26.820553,30.802498,EGY
Oil Production,Gabon,Africa,1966,1.447,Oil,Million tonnes,-0.803689,11.609444,GAB
Oil Production,Libya,Africa,1966,71.66927083,Oil,Million tonnes,26.3351,17.228331,LBY
Oil Production,Nigeria,Africa,1966,20.57004049,Oil,Million tonnes,9.081999,8.675277,NGA
Oil Production,Tunisia,Africa,1966,0.771,Oil,Million tonnes,33.886917,9.537499,TUN
Oil Production,Australia,Asia Pacific,1966,0.445121951,Oil,Million tonnes,-25.274398,133.775136,AUS
Oil Production,Brunei,Asia Pacific,1966,4.760614441,Oil,Million tonnes,4.495153165,114.626025,BRN
Oil Production,China,Asia Pacific,1966,14.55,Oil,Million tonnes,35.86166,104.195397,CHN
Oil Production,India,Asia Pacific,1966,4.647,Oil,Million tonnes,20.593684,78.96288,IND
Oil Production,Indonesia,Asia Pacific,1966,23.92946058,Oil,Million tonnes,-0.789275,113.921327,IDN
Oil Production,Malaysia,Asia Pacific,1966,0.047774869,Oil,Million tonnes,4.210484,101.975766,MYS
Oil Consumption,Canada,North America,1967,2.603182274,Oil,Exajoules,56.130366,-106.346771,CAN
Oil Consumption,Mexico,North America,1967,0.720994839,Oil,Exajoules,23.634501,-102.552784,MEX
Oil Consumption,US,North America,1967,25.15965869,Oil,Exajoules,37.09024,-95.712891,USA
Oil Consumption,Argentina,S. & Cent. America,1967,1.046618286,Oil,Exajoules,-38.416097,-63.616672,ARG
Oil Consumption,Brazil,S. & Cent. America,1967,0.719970241,Oil,Exajoules,-14.235004,-51.92528,BRA
Oil Consumption,Chile,S. & Cent. America,1967,0.171181758,Oil,Exajoules,-35.675147,-71.542969,CHL
Oil Consumption,Colombia,S. & Cent. America,1967,0.190581724,Oil,Exajoules,4.570868,-74.297333,COL
Oil Consumption,Ecuador,S. & Cent. America,1967,0.032152123,Oil,Exajoules,-1.831239,-78.183406,ECU
Oil Consumption,Peru,S. & Cent. America,1967,0.203055425,Oil,Exajoules,-9.189967,-75.015152,PER
Oil Consumption,Trinidad & Tobago,S. & Cent. America,1967,0.083958604,Oil,Exajoules,10.691803,-61.222503,TTO
Oil Consumption,Venezuela,S. & Cent. America,1967,0.404431756,Oil,Exajoules,6.42375,-66.58973,VEN
Oil Consumption,Austria,Europe,1967,0.275573203,Oil,Exajoules,47.516231,14.550072,AUT
Oil Consumption,Belgium,Europe,1967,0.763313909,Oil,Exajoules,50.503887,4.469936,BEL
Oil Consumption,Bulgaria,Europe,1967,0.22580082,Oil,Exajoules,42.733883,25.48583,BGR
Oil Consumption,Cyprus,Europe,1967,0.020834117,Oil,Exajoules,35.08620251,-33.15948469,CYP
Oil Consumption,Czech Republic,Europe,1967,0.208076871,Oil,Exajoules,49.817492,15.472962,CZE
Oil Consumption,Denmark,Europe,1967,0.533939262,Oil,Exajoules,56.26392,9.501785,DNK
Oil Consumption,Finland,Europe,1967,0.308781342,Oil,Exajoules,61.92411,25.748151,FIN
Oil Consumption,France,Europe,1967,2.825243899,Oil,Exajoules,46.227638,2.213749,FRA
Oil Consumption,Germany,Europe,1967,4.27471783,Oil,Exajoules,51.165691,10.451526,DEU
Oil Consumption,Greece,Europe,1967,0.241606196,Oil,Exajoules,39.074208,21.824312,GRC
Oil Consumption,Hungary,Europe,1967,0.1852189,Oil,Exajoules,47.162494,19.503304,HUN
Oil Consumption,Iceland,Europe,1967,0.021137553,Oil,Exajoules,64.963051,-19.020835,ISL
Oil Consumption,Ireland,Europe,1967,0.128504488,Oil,Exajoules,53.41291,-8.24389,IRL
Oil Consumption,Italy,Europe,1967,2.683313612,Oil,Exajoules,41.87194,12.56738,ITA
Oil Consumption,Luxembourg,Europe,1967,0.044488958,Oil,Exajoules,49.61682412,6.124983395,LUX
Oil Consumption,Netherlands,Europe,1967,1.180680101,Oil,Exajoules,52.132633,5.291266,NLD
Oil Consumption,Norway,Europe,1967,0.253765336,Oil,Exajoules,60.472024,8.468946,NOR
Oil Consumption,Poland,Europe,1967,0.26179332,Oil,Exajoules,51.919438,19.145136,POL
Oil Consumption,Portugal,Europe,1967,0.124286767,Oil,Exajoules,39.399872,-8.224454,PRT
Oil Consumption,Romania,Europe,1967,0.35955504,Oil,Exajoules,45.943161,24.96676,ROU
Oil Consumption,Slovakia,Europe,1967,0.119567279,Oil,Exajoules,48.17856255,-17.37553815,SVK
Oil Consumption,Spain,Europe,1967,0.858528384,Oil,Exajoules,40.463667,-3.74922,ESP
Oil Consumption,Sweden,Europe,1967,0.931609378,Oil,Exajoules,60.128161,18.643501,SWE
Oil Consumption,Switzerland,Europe,1967,0.398996861,Oil,Exajoules,46.818188,8.227512,CHE
Oil Consumption,Turkey,Europe,1967,0.211852094,Oil,Exajoules,38.963745,35.243322,TUR
Oil Consumption,United Kingdom,Europe,1967,3.67120273,Oil,Exajoules,55.378051,-3.435973,GBR
Oil Consumption,Iran,Middle East,1967,0.357139611,Oil,Exajoules,32.427908,53.688046,IRN
Oil Consumption,Iraq,Middle East,1967,0.065059985,Oil,Exajoules,33.223191,43.679291,IRQ
Oil Consumption,Israel,Middle East,1967,0.179011943,Oil,Exajoules,31.046051,34.851612,ISR
Oil Consumption,Kuwait,Middle East,1967,0.21107674,Oil,Exajoules,29.31166,47.481766,KWT
Oil Consumption,Oman,Middle East,1967,0.020735214,Oil,Exajoules,21.512583,55.923255,OMN
Oil Consumption,Qatar,Middle East,1967,0.003116978,Oil,Exajoules,25.3182235,-51.20661467,QAT
Oil Consumption,Saudi Arabia,Middle East,1967,0.839043502,Oil,Exajoules,23.885942,45.079162,SAU
Oil Consumption,United Arab Emirates,Middle East,1967,0.003528921,Oil,Exajoules,23.7479278,-54.10908829,ARE
Oil Consumption,Algeria,Africa,1967,0.068191312,Oil,Exajoules,28.033886,1.659626,DZA
Oil Consumption,Egypt,Africa,1967,0.25676149,Oil,Exajoules,26.820553,30.802498,EGY
Oil Consumption,Morocco,Africa,1967,0.065311801,Oil,Exajoules,31.791702,-7.09262,MAR
Oil Consumption,South Africa,Africa,1967,0.28717103,Oil,Exajoules,-30.559482,22.937506,ZAF
Oil Consumption,Australia,Asia Pacific,1967,0.84379596,Oil,Exajoules,-25.274398,133.775136,AUS
Oil Consumption,China,Asia Pacific,1967,0.589294243,Oil,Exajoules,35.86166,104.195397,CHN
Oil Consumption,China Hong Kong SAR,Asia Pacific,1967,0.117735314,Oil,Exajoules,22.32789401,114.1798757,HKG
Oil Consumption,India,Asia Pacific,1967,0.609696821,Oil,Exajoules,20.593684,78.96288,IND
Oil Consumption,Indonesia,Asia Pacific,1967,0.242650076,Oil,Exajoules,-0.789275,113.921327,IDN
Oil Consumption,Japan,Asia Pacific,1967,5.104686088,Oil,Exajoules,36.204824,138.252924,JPN
Oil Consumption,Malaysia,Asia Pacific,1967,0.115072147,Oil,Exajoules,4.210484,101.975766,MYS
Oil Consumption,New Zealand,Asia Pacific,1967,0.13662651,Oil,Exajoules,-40.900557,174.885971,NZL
Oil Consumption,Pakistan,Asia Pacific,1967,0.185572446,Oil,Exajoules,30.375321,69.345116,PAK
Oil Consumption,Philippines,Asia Pacific,1967,0.220081495,Oil,Exajoules,12.879721,121.774017,PHL
Oil Consumption,Singapore,Asia Pacific,1967,0.236596061,Oil,Exajoules,1.352083,103.819836,SGP
Oil Consumption,South Korea,Asia Pacific,1967,0.141325715,Oil,Exajoules,36.61375976,127.7174212,KOR
Oil Consumption,Sri Lanka,Asia Pacific,1967,0.020709832,Oil,Exajoules,7.873054,80.771797,LKA
Oil Consumption,Taiwan,Asia Pacific,1967,0.129934315,Oil,Exajoules,23.69781,120.960515,TWN
Oil Consumption,Thailand,Asia Pacific,1967,0.130622947,Oil,Exajoules,15.870032,100.992541,THA
Oil Consumption,Vietnam,Asia Pacific,1967,0.207548706,Oil,Exajoules,14.058324,108.277199,VNM
Gas Consumption,Canada,North America,1967,0.90690192,Gas,Exajoules,56.130366,-106.346771,CAN
Gas Consumption,Mexico,North America,1967,0.263507429,Gas,Exajoules,23.634501,-102.552784,MEX
Gas Consumption,US,North America,1967,17.03947824,Gas,Exajoules,37.09024,-95.712891,USA
Gas Consumption,Argentina,S. & Cent. America,1967,0.16811802,Gas,Exajoules,-38.416097,-63.616672,ARG
Gas Consumption,Brazil,S. & Cent. America,1967,0.002443378,Gas,Exajoules,-14.235004,-51.92528,BRA
Gas Consumption,Chile,S. & Cent. America,1967,0.02058615,Gas,Exajoules,-35.675147,-71.542969,CHL
Gas Consumption,Colombia,S. & Cent. America,1967,0.04158,Gas,Exajoules,4.570868,-74.297333,COL
Gas Consumption,Peru,S. & Cent. America,1967,0.01285515,Gas,Exajoules,-9.189967,-75.015152,PER
Gas Consumption,Trinidad & Tobago,S. & Cent. America,1967,0.0533376,Gas,Exajoules,10.691803,-61.222503,TTO
Gas Consumption,Venezuela,S. & Cent. America,1967,0.31096872,Gas,Exajoules,6.42375,-66.58973,VEN
Gas Consumption,Austria,Europe,1967,0.064914061,Gas,Exajoules,47.516231,14.550072,AUT
Gas Consumption,Belgium,Europe,1967,0.0181998,Gas,Exajoules,50.503887,4.469936,BEL
Gas Consumption,Bulgaria,Europe,1967,0.00919917,Gas,Exajoules,42.733883,25.48583,BGR
Gas Consumption,Czech Republic,Europe,1967,0.0194175,Gas,Exajoules,49.817492,15.472962,CZE
Gas Consumption,France,Europe,1967,0.217221316,Gas,Exajoules,46.227638,2.213749,FRA
Gas Consumption,Germany,Europe,1967,0.172759135,Gas,Exajoules,51.165691,10.451526,DEU
Gas Consumption,Hungary,Europe,1967,0.0778851,Gas,Exajoules,47.162494,19.503304,HUN
Gas Consumption,Italy,Europe,1967,0.3166317,Gas,Exajoules,41.87194,12.56738,ITA
Gas Consumption,Netherlands,Europe,1967,0.182,Gas,Exajoules,52.132633,5.291266,NLD
Gas Consumption,Poland,Europe,1967,0.0895959,Gas,Exajoules,51.919438,19.145136,POL
Gas Consumption,Romania,Europe,1967,0.60113666,Gas,Exajoules,45.943161,24.96676,ROU
Gas Consumption,Slovakia,Europe,1967,0.01432944,Gas,Exajoules,48.17856255,-17.37553815,SVK
Gas Consumption,United Kingdom,Europe,1967,0.050785884,Gas,Exajoules,55.378051,-3.435973,GBR
Gas Consumption,Iran,Middle East,1967,0.030916595,Gas,Exajoules,32.427908,53.688046,IRN
Gas Consumption,Iraq,Middle East,1967,0.0165528,Gas,Exajoules,33.223191,43.679291,IRQ
Gas Consumption,Israel,Middle East,1967,0.003848691,Gas,Exajoules,31.046051,34.851612,ISR
Gas Consumption,Kuwait,Middle East,1967,0.0926136,Gas,Exajoules,29.31166,47.481766,KWT
Gas Consumption,Qatar,Middle East,1967,0.00421038,Gas,Exajoules,25.3182235,-51.20661467,QAT
Gas Consumption,Saudi Arabia,Middle East,1967,0.0313101,Gas,Exajoules,23.885942,45.079162,SAU
Gas Consumption,United Arab Emirates,Middle East,1967,0.0159354,Gas,Exajoules,23.7479278,-54.10908829,ARE
Gas Consumption,Algeria,Africa,1967,0.0269577,Gas,Exajoules,28.033886,1.659626,DZA
Gas Consumption,Egypt,Africa,1967,0.0019404,Gas,Exajoules,26.820553,30.802498,EGY
Gas Consumption,Morocco,Africa,1967,0.00175077,Gas,Exajoules,31.791702,-7.09262,MAR
Gas Consumption,Australia,Asia Pacific,1967,0.00014148,Gas,Exajoules,-25.274398,133.775136,AUS
Gas Consumption,China,Asia Pacific,1967,0.052973451,Gas,Exajoules,35.86166,104.195397,CHN
Gas Consumption,India,Asia Pacific,1967,0.012811608,Gas,Exajoules,20.593684,78.96288,IND
Gas Consumption,Indonesia,Asia Pacific,1967,0.02276442,Gas,Exajoules,-0.789275,113.921327,IDN
Gas Consumption,Japan,Asia Pacific,1967,0.0697896,Gas,Exajoules,36.204824,138.252924,JPN
Gas Consumption,Pakistan,Asia Pacific,1967,0.07009992,Gas,Exajoules,30.375321,69.345116,PAK
Gas Consumption,Taiwan,Asia Pacific,1967,0.01204164,Gas,Exajoules,23.69781,120.960515,TWN
Coal Consumption,Canada,North America,1967,0.629359776,Coal,Exajoules,56.130366,-106.346771,CAN
Coal Consumption,Mexico,North America,1967,0.037798,Coal,Exajoules,23.634501,-102.552784,MEX
